time,yaw_degrees
1917.11,-177.859
1917.11,-177.894
1917.11,-177.929
1917.11,-177.965
1917.11,-178.001
1917.11,-178.039
1917.11,-178.076
1917.11,-178.115
1917.11,-178.154
1917.12,-178.193
1917.12,-178.233
1917.12,-178.274
1917.12,-178.315
1917.12,-178.357
1917.12,-178.398
1917.12,-178.44
1917.12,-178.481
1917.13,-178.523
1917.13,-178.689
1917.13,-178.73
1917.13,-178.771
1917.13,-178.812
1917.13,-178.853
1917.13,-178.894
1917.13,-178.935
1917.13,-178.976
1917.14,-179.017
1917.14,-179.058
1917.14,-179.1
1917.14,-179.141
1917.14,-179.264
1917.14,-179.306
1917.14,-179.347
1917.14,-179.388
1917.14,-179.43
1917.15,-179.471
1917.15,-179.512
1917.15,-179.554
1917.15,-179.595
1917.15,-179.636
1917.15,-179.677
1917.15,-179.718
1917.15,-179.76
1917.15,-179.801
1917.15,-179.842
1917.16,-179.883
1917.16,-179.924
1917.16,-179.965
1917.16,179.993
1917.16,179.952
1917.16,179.911
1917.16,179.87
1917.16,179.829
1917.16,179.787
1917.16,179.746
1917.17,179.705
1917.17,179.664
1917.17,179.622
1917.17,179.581
1917.17,179.54
1917.17,179.499
1917.17,179.458
1917.17,179.416
1917.17,179.375
1917.17,179.334
1917.18,179.293
1917.18,179.251
1917.18,179.21
1917.18,179.169
1917.19,179.128
1917.19,178.716
1917.19,178.675
1917.19,178.633
1917.19,178.592
1917.19,178.551
1917.19,178.51
1917.19,178.468
1917.19,178.427
1917.2,178.386
1917.2,178.346
1917.2,178.306
1917.2,178.267
1917.2,178.229
1917.2,178.192
1917.2,178.155
1917.2,178.119
1917.2,178.084
1917.2,178.049
1917.21,178.015
1917.21,177.981
1917.21,177.949
1917.21,177.917
1917.21,177.885
1917.21,177.855
1917.21,177.825
1917.21,177.796
1917.22,177.768
1917.22,177.74
1917.22,177.713
1917.22,177.687
1917.22,177.661
1917.22,177.636
1917.22,177.612
1917.22,177.589
1917.22,177.566
1917.22,177.544
1917.23,177.522
1917.23,177.501
1917.23,177.481
1917.23,177.461
1917.23,177.441
1917.23,177.422
1917.23,177.404
1917.23,177.386
1917.23,177.369
1917.23,177.353
1917.24,177.338
1917.24,177.323
1917.24,177.309
1917.24,177.295
1917.24,177.283
1917.24,177.271
1917.24,177.26
1917.24,177.249
1917.24,177.239
1917.24,177.23
1917.25,177.221
1917.25,177.214
1917.25,177.207
1917.25,177.2
1917.25,177.195
1917.25,177.19
1917.25,177.185
1917.25,177.182
1917.25,177.179
1917.26,177.177
1917.26,177.176
1917.26,177.175
1917.26,177.175
1917.26,177.175
1917.26,177.176
1917.26,177.177
1917.26,177.179
1917.27,177.181
1917.27,177.2
1917.27,177.206
1917.27,177.212
1917.27,177.218
1917.27,177.225
1917.27,177.233
1917.27,177.241
1917.28,177.249
1917.28,177.258
1917.28,177.268
1917.28,177.277
1917.28,177.288
1917.28,177.298
1917.28,177.31
1917.28,177.321
1917.28,177.334
1917.28,177.346
1917.29,177.36
1917.29,177.373
1917.29,177.388
1917.29,177.402
1917.29,177.418
1917.29,177.434
1917.29,177.45
1917.29,177.467
1917.29,177.484
1917.29,177.502
1917.3,177.52
1917.3,177.539
1917.3,177.558
1917.3,177.577
1917.3,177.598
1917.3,177.618
1917.3,177.639
1917.3,177.661
1917.3,177.683
1917.3,177.706
1917.31,177.729
1917.31,177.753
1917.31,177.777
1917.31,177.801
1917.31,177.827
1917.31,177.852
1917.31,177.878
1917.31,177.905
1917.31,177.932
1917.31,177.96
1917.32,177.988
1917.32,178.017
1917.32,178.046
1917.32,178.075
1917.32,178.106
1917.32,178.136
1917.32,178.168
1917.32,178.199
1917.32,178.232
1917.32,178.264
1917.33,178.298
1917.33,178.332
1917.33,178.366
1917.33,178.401
1917.33,178.436
1917.33,178.472
1917.33,178.58
1917.33,178.617
1917.34,178.654
1917.34,178.69
1917.34,178.727
1917.34,178.764
1917.34,178.801
1917.34,178.838
1917.34,178.876
1917.34,178.913
1917.34,178.951
1917.34,178.989
1917.35,179.027
1917.35,179.065
1917.35,179.103
1917.35,179.142
1917.35,179.18
1917.35,179.219
1917.35,179.258
1917.35,179.297
1917.35,179.337
1917.35,179.376
1917.36,179.416
1917.36,179.456
1917.36,179.496
1917.36,179.536
1917.36,179.577
1917.36,179.617
1917.36,179.658
1917.36,179.699
1917.36,179.74
1917.36,179.781
1917.36,179.822
1917.37,179.863
1917.37,179.905
1917.37,-179.971
1917.37,-179.93
1917.37,-179.889
1917.37,-179.847
1917.38,-179.806
1917.38,-179.765
1917.38,-179.724
1917.38,-179.682
1917.38,-179.641
1917.38,-179.6
1917.38,-179.559
1917.38,-179.518
1917.38,-179.477
1917.39,-179.436
1917.39,-179.271
1917.39,-179.23
1917.39,-179.189
1917.39,-179.147
1917.39,-179.106
1917.39,-179.065
1917.39,-179.024
1917.4,-178.982
1917.4,-178.818
1917.4,-178.776
1917.4,-178.735
1917.4,-178.694
1917.41,-178.653
1917.41,-178.612
1917.41,-178.571
1917.41,-178.53
1917.41,-178.447
1917.41,-178.406
1917.41,-178.365
1917.41,-178.324
1917.41,-178.241
1917.41,-178.2
1917.41,-178.159
1917.41,-178.117
1917.42,-178.076
1917.42,-178.035
1917.42,-177.994
1917.42,-177.953
1917.42,-177.911
1917.42,-177.829
1917.42,-177.788
1917.42,-177.747
1917.43,-177.706
1917.43,-177.541
1917.43,-177.5
1917.43,-177.458
1917.43,-177.418
1917.43,-177.379
1917.43,-177.341
1917.43,-177.304
1917.44,-177.268
1917.44,-177.232
1917.44,-177.198
1917.44,-177.164
1917.44,-177.132
1917.44,-177.1
1917.44,-177.07
1917.44,-177.04
1917.44,-177.012
1917.44,-176.984
1917.45,-176.958
1917.45,-176.932
1917.45,-176.883
1917.45,-176.859
1917.45,-176.836
1917.45,-176.814
1917.45,-176.77
1917.46,-176.749
1917.46,-176.729
1917.46,-176.709
1917.46,-176.69
1917.46,-176.671
1917.46,-176.653
1917.46,-176.636
1917.46,-176.618
1917.46,-176.601
1917.46,-176.585
1917.46,-176.569
1917.46,-176.555
1917.47,-176.541
1917.47,-176.528
1917.47,-176.516
1917.47,-176.505
1917.47,-176.495
1917.47,-176.486
1917.47,-176.478
1917.47,-176.471
1917.47,-176.465
1917.48,-176.46
1917.48,-176.456
1917.48,-176.452
1917.48,-176.45
1917.48,-176.449
1917.48,-176.448
1917.49,-176.448
1917.49,-176.459
1917.49,-176.462
1917.49,-176.465
1917.49,-176.479
1917.49,-176.483
1917.49,-176.487
1917.5,-176.491
1917.5,-176.496
1917.5,-176.5
1917.5,-176.506
1917.51,-176.512
1917.51,-176.556
1917.51,-176.567
1917.51,-176.678
1917.52,-176.694
1917.52,-176.712
1917.52,-176.73
1917.52,-176.748
1917.52,-176.768
1917.52,-176.788
1917.53,-176.809
1917.53,-176.922
1917.53,-176.947
1917.53,-176.973
1917.53,-176.999
1917.53,-177.053
1917.53,-177.081
1917.53,-177.109
1917.53,-177.138
1917.54,-177.168
1917.54,-177.199
1917.54,-177.23
1917.54,-177.262
1917.54,-177.294
1917.54,-177.327
1917.54,-177.361
1917.54,-177.395
1917.54,-177.431
1917.54,-177.466
1917.55,-177.503
1917.55,-177.54
1917.55,-177.577
1917.55,-177.615
1917.55,-177.654
1917.55,-177.694
1917.55,-177.773
1917.55,-177.814
1917.55,-177.854
1917.56,-177.894
1917.56,-177.935
1917.56,-177.976
1917.56,-178.016
1917.56,-178.057
1917.56,-178.099
1917.56,-178.14
1917.56,-178.181
1917.56,-178.223
1917.57,-178.264
1917.57,-178.305
1917.57,-178.347
1917.57,-178.388
1917.57,-178.43
1917.57,-178.471
1917.57,-178.513
1917.57,-178.595
1917.57,-178.636
1917.57,-178.678
1917.58,-178.719
1917.58,-178.76
1917.58,-178.801
1917.58,-179.006
1917.58,-179.047
1917.59,-179.088
1917.59,-179.129
1917.59,-179.171
1917.59,-179.212
1917.59,-179.253
1917.59,-179.295
1917.59,-179.336
1917.59,-179.377
1917.59,-179.419
1917.59,-179.46
1917.6,-179.501
1917.6,-179.543
1917.6,-179.584
1917.6,-179.625
1917.6,-179.666
1917.6,-179.708
1917.6,-179.749
1917.6,-179.79
1917.6,-179.831
1917.6,-179.913
1917.61,-179.954
1917.61,-179.995
1917.61,179.963
1917.61,179.922
1917.61,179.881
1917.61,179.84
1917.61,179.799
1917.61,179.758
1917.61,179.716
1917.62,179.675
1917.62,179.634
1917.62,179.593
1917.62,179.551
1917.62,179.51
1917.62,179.469
1917.62,179.427
1917.62,179.386
1917.62,179.345
1917.62,179.304
1917.62,179.262
1917.62,179.221
1917.63,179.18
1917.63,179.139
1917.63,179.098
1917.63,179.056
1917.63,179.015
1917.63,178.974
1917.63,178.933
1917.63,178.892
1917.63,178.851
1917.63,178.809
1917.64,178.768
1917.64,178.727
1917.64,178.686
1917.64,178.645
1917.64,178.603
1917.64,178.562
1917.64,178.521
1917.64,178.48
1917.64,178.439
1917.64,178.397
1917.64,178.356
1917.65,178.315
1917.65,178.274
1917.65,178.232
1917.65,178.191
1917.65,178.15
1917.65,178.109
1917.65,178.067
1917.65,178.026
1917.65,177.985
1917.66,177.944
1917.66,177.903
1917.66,177.861
1917.66,177.82
1917.66,177.779
1917.66,177.738
1917.66,177.697
1917.66,177.655
1917.66,177.614
1917.66,177.573
1917.67,177.532
1917.67,177.491
1917.67,177.449
1917.67,177.408
1917.67,177.326
1917.67,177.285
1917.67,177.243
1917.67,177.202
1917.67,177.161
1917.68,177.12
1917.68,177.079
1917.68,177.037
1917.68,176.996
1917.68,176.955
1917.68,176.914
1917.68,176.873
1917.68,176.831
1917.68,176.79
1917.68,176.749
1917.69,176.708
1917.69,176.666
1917.69,176.625
1917.69,176.584
1917.69,176.543
1917.69,176.502
1917.69,176.46
1917.69,176.419
1917.69,176.378
1917.69,176.337
1917.69,176.295
1917.7,176.254
1917.7,176.213
1917.7,176.133
1917.7,176.094
1917.7,176.056
1917.7,175.981
1917.7,175.945
1917.71,175.909
1917.71,175.873
1917.71,175.839
1917.71,175.805
1917.71,175.739
1917.71,175.707
1917.71,175.676
1917.71,175.645
1917.71,175.615
1917.72,175.586
1917.72,175.557
1917.72,175.529
1917.72,175.502
1917.72,175.475
1917.72,175.449
1917.72,175.424
1917.72,175.375
1917.72,175.351
1917.73,175.328
1917.73,175.306
1917.73,175.284
1917.73,175.263
1917.73,175.243
1917.73,175.223
1917.73,175.204
1917.73,175.186
1917.74,175.168
1917.74,175.15
1917.74,175.134
1917.74,175.118
1917.74,175.103
1917.74,175.088
1917.74,175.074
1917.74,175.061
1917.74,175.048
1917.74,175.036
1917.74,175.025
1917.75,175.014
1917.75,175.004
1917.75,174.994
1917.75,174.986
1917.75,174.978
1917.75,174.97
1917.75,174.963
1917.75,174.957
1917.75,174.952
1917.75,174.947
1917.76,174.943
1917.76,174.94
1917.76,174.937
1917.76,174.935
1917.76,174.933
1917.76,174.932
1917.76,174.932
1917.76,174.932
1917.76,174.932
1917.76,174.933
1917.77,174.935
1917.77,174.937
1917.77,174.939
1917.77,174.942
1917.77,174.946
1917.77,174.95
1917.77,174.954
1917.77,174.959
1917.77,174.964
1917.77,174.97
1917.78,174.976
1917.78,174.982
1917.78,174.989
1917.78,174.996
1917.78,175.004
1917.78,175.012
1917.78,175.02
1917.79,175.029
1917.79,175.081
1917.79,175.093
1917.79,175.105
1917.79,175.144
1917.79,175.158
1917.79,175.172
1917.8,175.187
1917.8,175.203
1917.8,175.218
1917.8,175.234
1917.8,175.251
1917.8,175.268
1917.8,175.286
1917.8,175.304
1917.8,175.322
1917.81,175.341
1917.81,175.361
1917.81,175.381
1917.81,175.401
1917.81,175.422
1917.81,175.443
1917.81,175.465
1917.81,175.487
1917.81,175.51
1917.81,175.533
1917.81,175.557
1917.81,175.581
1917.81,175.606
1917.82,175.631
1917.82,175.656
1917.82,175.682
1917.82,175.709
1917.82,175.736
1917.82,175.763
1917.82,175.791
1917.82,175.82
1917.83,175.849
1917.83,175.878
1917.83,175.908
1917.83,175.939
1917.83,175.97
1917.83,176.001
1917.83,176.033
1917.83,176.066
1917.83,176.098
1917.83,176.131
1917.84,176.164
1917.84,176.197
1917.84,176.231
1917.84,176.264
1917.84,176.298
1917.84,176.331
1917.84,176.399
1917.84,176.433
1917.84,176.467
1917.85,176.501
1917.85,176.536
1917.85,176.57
1917.85,176.604
1917.85,176.639
1917.85,176.674
1917.85,176.709
1917.85,176.744
1917.85,176.779
1917.85,176.814
1917.86,176.85
1917.86,176.885
1917.86,176.921
1917.86,176.956
1917.86,176.992
1917.86,177.028
1917.86,177.064
1917.86,177.101
1917.86,177.137
1917.86,177.173
1917.87,177.21
1917.87,177.246
1917.87,177.283
1917.87,177.32
1917.87,177.357
1917.87,177.394
1917.87,177.432
1917.87,177.469
1917.88,177.507
1917.88,177.544
1917.88,177.582
1917.88,177.62
1917.88,177.658
1917.88,177.696
1917.88,177.735
1917.88,177.773
1917.88,177.812
1917.88,177.851
1917.88,177.889
1917.88,177.928
1917.88,177.967
1917.89,178.007
1917.89,178.046
1917.89,178.086
1917.89,178.125
1917.89,178.165
1917.89,178.205
1917.89,178.285
1917.9,178.325
1917.9,178.366
1917.9,178.529
1917.9,178.57
1917.9,178.612
1917.9,178.653
1917.9,178.736
1917.9,178.777
1917.91,178.819
1917.91,178.86
1917.91,178.901
1917.91,178.943
1917.91,178.984
1917.91,179.025
1917.91,179.149
1917.91,179.19
1917.91,179.231
1917.91,179.272
1917.92,179.313
1917.92,179.354
1917.92,179.395
1917.92,179.436
1917.92,179.477
1917.93,179.519
1917.93,179.56
1917.93,179.642
1917.93,179.684
1917.93,179.725
1917.93,179.766
1917.93,179.807
1917.93,179.849
1917.93,179.89
1917.93,179.931
1917.93,179.973
1917.93,-179.986
1917.94,-179.945
1917.94,-179.904
1917.94,-179.863
1917.94,-179.821
1917.94,-179.739
1917.94,-179.698
1917.94,-179.657
1917.94,-179.616
1917.94,-179.575
1917.95,-179.533
1917.95,-179.492
1917.95,-179.451
1917.95,-179.41
1917.95,-179.369
1917.95,-179.327
1917.95,-179.286
1917.95,-179.245
1917.95,-179.204
1917.95,-179.162
1917.96,-179.121
1917.96,-179.08
1917.96,-179.039
1917.96,-178.998
1917.96,-178.956
1917.96,-178.915
1917.96,-178.874
1917.96,-178.833
1917.96,-178.792
1917.97,-178.751
1917.97,-178.709
1917.97,-178.668
1917.97,-178.627
1917.97,-178.586
1917.97,-178.545
1917.97,-178.503
1917.97,-178.462
1917.97,-178.421
1917.97,-178.38
1917.97,-178.339
1917.97,-178.297
1917.98,-178.256
1917.98,-178.215
1917.98,-178.174
1917.98,-178.133
1917.98,-178.091
1917.98,-178.05
1917.98,-178.009
1917.98,-177.927
1917.99,-177.885
1917.99,-177.844
1917.99,-177.803
1917.99,-177.762
1917.99,-177.721
1917.99,-177.679
1917.99,-177.638
1917.99,-177.597
1917.99,-177.556
1917.99,-177.515
1918,-177.473
1918,-177.432
1918,-177.391
1918,-177.351
1918,-177.312
1918,-177.274
1918,-177.236
1918,-177.2
1918,-177.165
1918.01,-177.13
1918.01,-177.097
1918.01,-177.064
1918.01,-177.032
1918.01,-177.002
1918.01,-176.972
1918.01,-176.943
1918.01,-176.916
1918.01,-176.889
1918.01,-176.863
1918.02,-176.838
1918.02,-176.814
1918.02,-176.79
1918.02,-176.767
1918.02,-176.744
1918.02,-176.7
1918.02,-176.678
1918.02,-176.658
1918.02,-176.638
1918.03,-176.618
1918.03,-176.599
1918.03,-176.581
1918.03,-176.545
1918.03,-176.528
1918.03,-176.511
1918.03,-176.495
1918.03,-176.481
1918.03,-176.467
1918.04,-176.453
1918.04,-176.441
1918.04,-176.43
1918.04,-176.42
1918.04,-176.41
1918.04,-176.402
1918.04,-176.395
1918.04,-176.388
1918.04,-176.382
1918.04,-176.378
1918.05,-176.374
1918.05,-176.371
1918.05,-176.369
1918.05,-176.368
1918.06,-176.368
1918.06,-176.369
1918.06,-176.37
1918.06,-176.372
1918.06,-176.375
1918.06,-176.377
1918.06,-176.383
1918.06,-176.386
1918.06,-176.389
1918.06,-176.393
1918.06,-176.396
1918.06,-176.4
1918.06,-176.404
1918.07,-176.408
1918.07,-176.412
1918.07,-176.417
1918.07,-176.423
1918.07,-176.429
1918.07,-176.437
1918.07,-176.454
1918.07,-176.464
1918.07,-176.474
1918.07,-176.485
1918.08,-176.497
1918.08,-176.522
1918.08,-176.535
1918.08,-176.549
1918.08,-176.564
1918.08,-176.579
1918.08,-176.595
1918.08,-176.612
1918.08,-176.629
1918.08,-176.647
1918.09,-176.665
1918.09,-176.685
1918.09,-176.705
1918.09,-176.725
1918.09,-176.746
1918.09,-176.768
1918.09,-176.791
1918.09,-176.814
1918.09,-176.838
1918.09,-176.863
1918.1,-176.888
1918.1,-176.913
1918.1,-176.94
1918.1,-176.967
1918.1,-176.994
1918.1,-177.023
1918.1,-177.052
1918.1,-177.081
1918.1,-177.111
1918.1,-177.142
1918.11,-177.174
1918.11,-177.206
1918.11,-177.239
1918.11,-177.272
1918.11,-177.306
1918.11,-177.341
1918.11,-177.376
1918.11,-177.412
1918.11,-177.448
1918.11,-177.486
1918.12,-177.523
1918.12,-177.562
1918.12,-177.6
1918.12,-177.639
1918.12,-177.677
1918.12,-177.716
1918.12,-177.755
1918.12,-177.794
1918.12,-177.834
1918.12,-177.873
1918.13,-177.913
1918.13,-177.992
1918.13,-178.032
1918.13,-178.113
1918.13,-178.153
1918.13,-178.194
1918.13,-178.235
1918.13,-178.276
1918.13,-178.317
1918.14,-178.358
1918.14,-178.399
1918.14,-178.441
1918.14,-178.482
1918.14,-178.524
1918.14,-178.565
1918.14,-178.607
1918.14,-178.648
1918.15,-178.69
1918.15,-178.731
1918.15,-178.773
1918.15,-178.814
1918.15,-178.856
1918.15,-178.897
1918.15,-178.938
1918.15,-178.979
1918.15,-179.02
1918.15,-179.061
1918.15,-179.102
1918.15,-179.143
1918.16,-179.184
1918.16,-179.225
1918.16,-179.266
1918.16,-179.307
1918.16,-179.348
1918.16,-179.389
1918.16,-179.43
1918.16,-179.554
1918.17,-179.595
1918.17,-179.637
1918.17,-179.678
1918.17,-179.719
1918.17,-179.761
1918.17,-179.802
1918.17,-179.843
1918.17,-179.885
1918.17,-179.926
1918.17,-179.968
1918.18,179.991
1918.18,179.95
1918.18,179.909
1918.18,179.867
1918.18,179.826
1918.18,179.785
1918.19,179.744
1918.19,179.497
1918.19,179.456
1918.19,179.415
1918.19,179.374
1918.19,179.333
1918.19,179.292
1918.19,179.251
1918.19,179.209
1918.2,179.168
1918.2,179.127
1918.2,179.086
1918.2,179.045
1918.2,179.006
1918.2,178.967
1918.2,178.929
1918.2,178.892
1918.2,178.855
1918.21,178.819
1918.21,178.75
1918.21,178.716
1918.21,178.683
1918.21,178.651
1918.21,178.62
1918.21,178.589
1918.21,178.559
1918.21,178.53
1918.22,178.502
1918.22,178.474
1918.22,178.447
1918.22,178.421
1918.22,178.396
1918.22,178.28
1918.22,178.259
1918.22,178.239
1918.22,178.219
1918.23,178.201
1918.23,178.182
1918.23,178.165
1918.23,178.148
1918.23,178.132
1918.23,178.116
1918.23,178.102
1918.23,178.088
1918.23,178.074
1918.24,178.062
1918.24,178.05
1918.24,178.039
1918.24,178.029
1918.24,178.019
1918.24,178.01
1918.24,178.002
1918.24,177.995
1918.25,177.988
1918.25,177.978
1918.25,177.973
1918.25,177.97
1918.25,177.967
1918.25,177.965
1918.25,177.963
1918.25,177.963
1918.25,177.963
1918.26,177.963
1918.26,177.964
1918.26,177.965
1918.26,177.967
1918.26,177.97
1918.26,177.972
1918.26,177.976
1918.26,177.98
1918.26,177.984
1918.26,177.989
1918.27,177.994
1918.27,178
1918.27,178.007
1918.27,178.015
1918.27,178.023
1918.27,178.031
1918.27,178.04
1918.27,178.05
1918.27,178.06
1918.27,178.07
1918.28,178.081
1918.28,178.093
1918.28,178.105
1918.28,178.117
1918.28,178.13
1918.28,178.143
1918.28,178.157
1918.28,178.172
1918.28,178.187
1918.29,178.202
1918.29,178.218
1918.29,178.235
1918.29,178.252
1918.29,178.27
1918.29,178.288
1918.29,178.307
1918.29,178.326
1918.29,178.366
1918.29,178.387
1918.3,178.408
1918.3,178.43
1918.3,178.452
1918.3,178.475
1918.3,178.498
1918.3,178.547
1918.3,178.572
1918.31,178.597
1918.31,178.65
1918.31,178.677
1918.31,178.705
1918.31,178.733
1918.31,178.762
1918.31,178.792
1918.31,178.821
1918.31,178.852
1918.31,178.882
1918.31,178.913
1918.32,178.944
1918.32,178.975
1918.32,179.006
1918.32,179.037
1918.32,179.068
1918.32,179.1
1918.32,179.132
1918.32,179.163
1918.32,179.227
1918.33,179.26
1918.33,179.292
1918.33,179.325
1918.33,179.357
1918.33,179.39
1918.33,179.423
1918.33,179.457
1918.33,179.49
1918.33,179.524
1918.34,179.557
1918.34,179.591
1918.34,179.625
1918.34,179.659
1918.34,179.694
1918.34,179.728
1918.34,179.763
1918.34,179.798
1918.34,179.833
1918.34,179.868
1918.34,179.903
1918.34,179.939
1918.35,179.975
1918.35,-179.99
1918.35,-179.954
1918.35,-179.918
1918.35,-179.881
1918.35,-179.845
1918.35,-179.808
1918.35,-179.772
1918.35,-179.735
1918.36,-179.698
1918.36,-179.661
1918.36,-179.624
1918.36,-179.587
1918.36,-179.549
1918.36,-179.512
1918.36,-179.474
1918.36,-179.436
1918.36,-179.398
1918.36,-179.36
1918.37,-179.322
1918.37,-179.283
1918.37,-179.245
1918.37,-179.206
1918.37,-179.167
1918.37,-179.128
1918.37,-179.089
1918.37,-179.05
1918.37,-179.01
1918.37,-178.971
1918.38,-178.931
1918.38,-178.891
1918.38,-178.851
1918.38,-178.771
1918.38,-178.73
1918.38,-178.69
1918.38,-178.649
1918.38,-178.608
1918.38,-178.567
1918.38,-178.526
1918.39,-178.485
1918.39,-178.402
1918.39,-178.36
1918.39,-178.319
1918.39,-178.278
1918.39,-178.236
1918.39,-178.195
1918.39,-178.153
1918.39,-178.112
1918.4,-178.071
1918.4,-178.03
1918.4,-177.988
1918.4,-177.762
1918.4,-177.727
1918.41,-177.693
1918.41,-177.66
1918.41,-177.628
1918.41,-177.597
1918.41,-177.567
1918.41,-177.538
1918.42,-177.51
1918.42,-177.405
1918.42,-177.381
1918.42,-177.357
1918.42,-177.333
1918.42,-177.31
1918.42,-177.287
1918.42,-177.265
1918.42,-177.244
1918.43,-177.222
1918.43,-177.202
1918.43,-177.182
1918.43,-177.162
1918.43,-177.143
1918.43,-177.125
1918.43,-177.107
1918.43,-177.089
1918.43,-177.072
1918.43,-177.057
1918.43,-177.042
1918.43,-177.028
1918.43,-177.014
1918.43,-177.002
1918.44,-176.991
1918.44,-176.98
1918.44,-176.971
1918.44,-176.954
1918.44,-176.947
1918.44,-176.941
1918.44,-176.936
1918.45,-176.932
1918.45,-176.929
1918.45,-176.926
1918.45,-176.924
1918.45,-176.924
1918.45,-176.924
1918.45,-176.924
1918.45,-176.926
1918.45,-176.928
1918.45,-176.93
1918.46,-176.932
1918.46,-176.935
1918.46,-176.937
1918.46,-176.94
1918.46,-176.943
1918.46,-176.946
1918.46,-176.949
1918.46,-176.952
1918.46,-176.956
1918.46,-176.96
1918.47,-176.965
1918.47,-176.97
1918.47,-176.977
1918.47,-176.984
1918.47,-176.992
1918.47,-177
1918.47,-177.009
1918.47,-177.019
1918.47,-177.029
1918.47,-177.04
1918.48,-177.051
1918.48,-177.063
1918.48,-177.076
1918.48,-177.089
1918.48,-177.102
1918.48,-177.116
1918.48,-177.131
1918.48,-177.147
1918.48,-177.163
1918.48,-177.179
1918.49,-177.197
1918.49,-177.215
1918.49,-177.233
1918.49,-177.252
1918.49,-177.272
1918.49,-177.292
1918.49,-177.313
1918.49,-177.335
1918.49,-177.357
1918.49,-177.38
1918.49,-177.403
1918.5,-177.427
1918.5,-177.452
1918.5,-177.477
1918.5,-177.503
1918.5,-177.529
1918.5,-177.583
1918.51,-177.611
1918.51,-177.64
1918.51,-177.669
1918.51,-177.699
1918.51,-177.73
1918.52,-177.761
1918.52,-177.96
1918.52,-177.995
1918.52,-178.067
1918.52,-178.104
1918.52,-178.141
1918.53,-178.179
1918.53,-178.329
1918.53,-178.367
1918.53,-178.405
1918.53,-178.443
1918.53,-178.481
1918.53,-178.519
1918.53,-178.558
1918.53,-178.596
1918.53,-178.635
1918.54,-178.674
1918.54,-178.712
1918.54,-178.751
1918.54,-178.79
1918.54,-178.83
1918.54,-178.869
1918.54,-178.908
1918.54,-178.948
1918.54,-178.987
1918.54,-179.027
1918.55,-179.067
1918.55,-179.107
1918.55,-179.147
1918.55,-179.187
1918.55,-179.227
1918.55,-179.267
1918.55,-179.308
1918.55,-179.348
1918.55,-179.389
1918.55,-179.429
1918.55,-179.47
1918.56,-179.511
1918.56,-179.552
1918.56,-179.593
1918.56,-179.634
1918.56,-179.676
1918.56,-179.717
1918.56,-179.758
1918.56,-179.8
1918.56,-179.841
1918.56,-179.883
1918.57,-179.924
1918.57,-179.966
1918.57,179.992
1918.57,179.951
1918.57,179.909
1918.57,179.868
1918.57,179.826
1918.57,179.785
1918.57,179.743
1918.58,179.702
1918.58,179.66
1918.58,179.619
1918.58,179.578
1918.58,179.537
1918.58,179.496
1918.58,179.455
1918.58,179.373
1918.58,179.332
1918.58,179.291
1918.59,179.25
1918.59,179.209
1918.59,179.168
1918.59,179.127
1918.59,179.086
1918.59,179.045
1918.59,179.005
1918.59,178.964
1918.59,178.923
1918.59,178.881
1918.6,178.84
1918.6,178.799
1918.6,178.676
1918.6,178.637
1918.61,178.598
1918.61,178.45
1918.61,178.415
1918.61,178.38
1918.61,178.346
1918.61,178.313
1918.61,178.281
1918.61,178.249
1918.61,178.218
1918.61,178.188
1918.61,178.158
1918.61,178.13
1918.62,178.102
1918.62,178.074
1918.62,178.048
1918.62,178.022
1918.62,177.996
1918.62,177.972
1918.62,177.948
1918.62,177.925
1918.62,177.903
1918.62,177.881
1918.63,177.86
1918.63,177.84
1918.63,177.82
1918.63,177.801
1918.63,177.783
1918.63,177.766
1918.63,177.749
1918.63,177.733
1918.63,177.718
1918.63,177.703
1918.64,177.689
1918.64,177.676
1918.64,177.663
1918.64,177.652
1918.64,177.641
1918.64,177.63
1918.64,177.621
1918.64,177.612
1918.64,177.603
1918.64,177.596
1918.64,177.589
1918.64,177.583
1918.65,177.578
1918.65,177.573
1918.65,177.569
1918.65,177.566
1918.65,177.564
1918.65,177.562
1918.65,177.561
1918.65,177.56
1918.66,177.56
1918.66,177.56
1918.66,177.561
1918.66,177.563
1918.66,177.564
1918.66,177.567
1918.66,177.569
1918.66,177.572
1918.66,177.576
1918.67,177.58
1918.67,177.585
1918.67,177.59
1918.67,177.603
1918.67,177.61
1918.67,177.618
1918.67,177.626
1918.67,177.634
1918.67,177.643
1918.67,177.652
1918.68,177.662
1918.68,177.672
1918.68,177.683
1918.68,177.694
1918.68,177.73
1918.68,177.743
1918.68,177.757
1918.68,177.771
1918.69,177.785
1918.69,177.8
1918.69,177.816
1918.69,177.832
1918.69,177.849
1918.69,177.866
1918.69,177.883
1918.69,177.901
1918.69,177.92
1918.7,177.939
1918.7,177.958
1918.7,177.978
1918.7,177.998
1918.7,178.019
1918.7,178.041
1918.7,178.063
1918.7,178.085
1918.7,178.108
1918.7,178.131
1918.71,178.155
1918.71,178.18
1918.71,178.205
1918.71,178.23
1918.71,178.256
1918.71,178.282
1918.71,178.309
1918.71,178.336
1918.71,178.363
1918.71,178.418
1918.71,178.445
1918.71,178.472
1918.72,178.5
1918.72,178.612
1918.72,178.64
1918.72,178.668
1918.72,178.697
1918.73,178.725
1918.73,178.754
1918.73,178.783
1918.73,178.812
1918.73,178.841
1918.73,178.899
1918.73,178.929
1918.73,178.958
